id,property_id,rating_count,city,price
"2486","41491","388","Kovalam","1643"
"2487","41497","230","Kovalam","2142"
"2488","41585","50","Indore","522"
"2489","41586","42","Jabalpur","729"
"2490","41588","544","Kodaikanal","3347"
"2491","41593","498","Goa","3464"
"2492","41625","64","Kozhikode","949"
"2493","41639","772","Chennai","4889"
"2494","41643","197","Darjeeling","2691"
"2495","41644","33","Gangtok","577"
"2496","41693","1","Indore","749"
"2497","41694","51","Jabalpur","723"
"2498","41699","79","Jaipur","759"
"2499","41700","119","Jaisalmer","2847"
"2500","41702","1","Jaisalmer","687"
"2501","41720","52","Kochi","805"
"2502","41721","2","Kochi","546"
"2503","41723","64","Kolkata","539"
"2504","41724","40","Kolkata","522"
"2505","41734","156","Lonavala","1845"
"2506","41736","88","Lucknow","898"
"2507","41738","15","Ludhiana","749"
"2508","42022","647","Goa","4627"
"2509","42023","107","Goa","2835"
"2510","42024","11","Goa","954"
"2511","42025","130","Goa","1578"
"2512","42027","52","Goa","546"
"2513","42028","241","Goa","1632"
"2514","42029","13","Goa","669"
"2515","42033","60","Goa","565"
"2516","42034","13","Goa","625"
"2517","42036","25","Goa","784"
"2518","42038","282","Goa","2998"
"2519","42040","49","Goa","992"
"2520","42054","668","Goa","3949"
"2521","42060","29","Goa","627"
"2522","42062","1","Goa","958"
"2523","42064","98","Goa","951"
"2524","42066","72","Goa","885"
"2525","42069","15","Goa","994"
"2526","42070","31","Goa","912"
"2527","42074","120","Goa","1937"
"2528","42089","21","Kolkata","570"
"2529","42093","25","Hyderabad","582"
"2530","42096","73","Kolkata","752"
"2531","42103","60","Kolkata","746"
"2532","42104","116","Kolkata","1823"
"2533","42105","45","Kolkata","846"
"2534","42110","94","Lonavala","775"
"2535","42112","36","Kolkata","810"
"2536","42113","24","Lonavala","639"
"2537","42117","67","Lonavala","668"
"2538","42129","59","Chennai","666"
"2539","42150","73","Chennai","743"
"2540","42152","78","Chennai","547"
"2541","42156","13","Chennai","802"
"2542","42181","126","Khejarla","2307"
"2543","42209","582","Darjeeling","3131"
"2544","42212","25","Darjeeling","595"
"2545","42215","93","Darjeeling","539"
"2546","42216","198","Darjeeling","1806"
"2547","42245","42","Gangtok","663"
"2548","42248","47","Gangtok","917"
"2549","42249","93","Gangtok","799"
"2550","42253","37","Gangtok","977"
"2551","42257","15","Gangtok","585"
"2552","42259","21","Gangtok","580"
"2553","42262","22","Gangtok","997"
"2554","42265","43","Digha","970"
"2555","42283","40","Kosi Kalan","841"
"2556","42288","453","Khajuraho","3935"
"2557","42308","143","Corbett","1637"
"2558","42309","403","Corbett","4147"
"2559","42310","34","Corbett","819"
"2560","423267","19","Kolkata","911"
"2561","423268","145","Kolkata","1660"
"2562","423289","51","Katra","787"
"2563","423290","34","Lonavala","826"
"2564","423297","50","Kochi","680"
"2565","423307","9","Kochi","889"
"2566","423332","22","Lonavala","608"
"2567","423334","13","Kolkata","642"
"2568","423369","108","Coimbatore","2624"
"2569","423391","285","Kovalam","2201"
"2570","423407","3","Lonavala","702"
"2571","423448","49","Kochi","725"
"2572","423467","35","Daman","770"
"2573","423471","89","Lonavala","984"
"2574","423549","301","Kundapura","1978"
"2575","423551","104","Kovalam","1738"
"2576","42358","282","Kumarakom","2052"
"2577","423592","115","Churu","2304"
"2578","42363","200","Kumarakom","1994"
"2579","42365","29","Kumarakom","748"
"2580","42369","65","Kumarakom","520"
"2581","423694","232","Chennai","2249"
"2582","423695","151","Lonavala","2498"
"2583","423696","56","Kovalam","904"
"2584","42371","142","Kumarakom","2821"
"2585","423721","161","Chennai","2765"
"2586","423724","115","Coimbatore","2519"
"2587","423738","185","Coimbatore","2509"
"2588","423740","29","Coimbatore","851"
"2589","423742","4","Coimbatore","858"
"2590","423745","36","Coimbatore","713"
"2591","42375","285","Kumarakom","1673"
"2592","42376","469","Kumarakom","3472"
"2593","42461","16","Bodhgaya","764"
"2594","42464","23","Dalhousie","998"
"2595","42468","355","Dehradun","2563"
"2596","42471","152","Dehradun","2405"
"2597","42474","69","Dibrugarh","685"
"2598","42477","157","Gandhinagar","2099"
"2599","42480","74","Garhmukteshwar","639"
"2600","42490","30","Indore","962"
"2601","42498","25","Jaipur","517"
"2602","42499","51","Jaipur","884"
"2603","42505","34","Jaipur","881"
"2604","42506","71","Jaipur","950"
"2605","42507","23","Jaipur","812"
"2606","42520","14","Kanyakumari","568"
"2607","42523","59","Katra","729"
"2608","42530","78","Katra","937"
"2609","42533","5","Kochi","535"
"2610","42536","236","Kochi","2160"
"2611","42537","32","Kochi","620"
"2612","42538","48","Kochi","531"
"2613","42539","182","Kochi","1805"
"2614","42541","40","Kochi","706"
"2615","42543","101","Kochi","2085"
"2616","42544","278","Kochi","2302"
"2617","42545","135","Kochi","1849"
"2618","42547","40","Kochi","894"
"2619","42548","76","Kochi","611"
"2620","42549","390","Lucknow","2872"
"2621","42550","13","Kodaikanal","627"
"2622","42552","33","Kodaikanal","930"
"2623","42554","50","Lucknow","998"
"2624","42556","330","Kodaikanal","2711"
"2625","42557","103","Kodaikanal","1777"
"2626","42559","35","Kodaikanal","868"
"2627","42560","62","Kottayam","648"
"2628","42564","275","Lucknow","2162"
"2629","42570","19","Kovalam","673"
"2630","42575","15","Kullu","607"
"2631","42578","65","Leh","505"
"2632","42579","251","Leh","2892"
"2633","42580","67","Leh","538"
"2634","42585","81","Leh","509"
"2635","42587","64","Leh","913"
"2636","42594","397","Kovalam","2113"
"2637","42773","240","Dehradun","2195"
"2638","42786","346","Lonavala","2215"
"2639","42807","31","Kochi","680"
"2640","42808","560","Kochi","4497"
"2641","42809","180","Kochi","2356"
"2642","42812","12","Kodaikanal","724"
"2643","42813","124","Kodaikanal","1651"
"2644","42814","115","Kodaikanal","2224"
"2645","42815","184","Kodaikanal","2391"
"2646","42817","106","Kodaikanal","1816"
"2647","42818","187","Kodaikanal","1978"
"2648","42872","18","Chennai","740"
"2649","42876","60","Chennai","784"
"2650","42878","141","Chennai","1750"
"2651","42879","38","Chennai","524"
"2652","42892","93","Dehradun","596"
"2653","42894","81","Dharamshala","738"
"2654","42898","1474","Goa","5059"
"2655","42929","41","Hyderabad","963"
"2656","42930","171","Kochi","2439"
"2657","42935","30","Kolkata","795"
"2658","43045","32","Chitrakoot","601"
"2659","43050","50","Ganpatipule","934"
"2660","44544","127","Darjeeling","2957"
"2661","44568","45","Gangtok","878"
"2662","44610","177","Lonavala","2350"
"2663","44622","56","Goa","604"
"2664","44628","32","Goa","897"
"2665","44633","456","Goa","3354"
"2666","44636","23","Goa","784"
"2667","44698","267","Goa","2447"
"2668","44699","54","Goa","858"
"2669","44744","38","Jaisalmer","616"
"2670","44745","17","Jaisalmer","991"
"2671","44785","56","Ghaziabad","833"
"2672","44810","158","Dalhousie","2666"
"2673","45098","66","Jaipur","647"
"2674","45099","23","Jaipur","868"
"2675","45102","1","Jaipur","903"
"2676","45133","22","Jaipur","723"
"2677","45140","25","Jaipur","575"
"2678","45148","25","Jaipur","647"
"2679","45176","103","Kovalam","1869"
"2680","45177","252","Kovalam","1981"
"2681","45180","89","Kullu","771"
"2682","45184","27","Kolkata","579"
"2683","45189","208","Kolkata","1855"
"2684","45230","312","Leh","2600"
"2685","45231","43","Leh","576"
"2686","45232","104","Leh","2035"
"2687","45260","59","Kausani","606"
"2688","46326","25","Jaipur","664"
"2689","46327","28","Jaipur","642"
"2690","46467","160","Gangtok","2625"
"2691","46865","98","Kodaikanal","541"
"2692","46868","333","Goa","2807"
"2693","46871","274","Gangtok","2059"
"2694","46885","210","Goa","2503"
"2695","46889","167","Goa","2862"
"2696","46890","188","Goa","2164"
"2697","46984","193","Kumbakonam","2990"
"2698","47165","1","Dhanaulti","945"
"2699","47268","93","Hyderabad","856"
"2700","47384","56","Hyderabad","615"
"2701","47405","84","Coimbatore","945"
"2702","47755","147","Chennai","2630"
"2703","47760","77","Kochi","535"
"2704","47796","87","Hyderabad","862"
"2705","47814","246","Darjeeling","1967"
"2706","47884","55","Kullu","773"
"2707","47908","72","Kovalam","986"
"2708","47911","476","Kovalam","3226"
"2709","47913","34","Kovalam","824"
"2710","47984","152","Dooars","2559"
"2711","48444","91","Kochi","614"
"2712","48446","528","Kochi","4752"
"2713","48468","23","Jaipur","844"
"2714","48473","25","Jaipur","787"
"2715","50065","160","Goa","2745"
"2716","50267","26","Jaipur","557"
"2717","50814","26","Darjeeling","704"
"2718","51325","161","Kochi","2006"
"2719","51337","21","Jaipur","847"
"2720","51358","1","Jaipur","654"
"2721","51381","202","Goa","1764"
"2722","51383","13","Goa","935"
"2723","51414","42","Dhanaulti","829"
"2724","51421","82","Dalhousie","866"
"2725","51587","1","Jaipur","705"
"2726","51605","1","Hyderabad","904"
"2727","52364","523","Kochi","3430"
"2728","52425","84","Jaipur","918"
"2729","52428","33","Jaipur","612"
"2730","52429","26","Jaipur","779"
"2731","52435","124","Kolkata","2404"
"2732","52445","26","Chennai","948"
"2733","52447","150","Chennai","2808"
"2734","52700","24","Katra","904"
"2735","52701","25","Katra","833"
"2736","52702","32","Katra","693"
"2737","52711","153","Kottayam","2961"
"2738","52724","59","Katra","855"
"2739","52726","13","Katra","701"
"2740","52784","276","Kumbhalgarh","2312"
"2741","707307","71","Kolkata","761"
"2742","707349","42","Coimbatore","790"
"2743","707356","87","Kozhikode","514"
"2744","707357","51","Kozhikode","956"
"2745","707371","74","Deoghar","931"
"2746","707394","27","Kozhikode","708"
"2747","707402","17","Kozhikode","569"
"2748","707405","37","Hyderabad","774"
"2749","707409","14","Kozhikode","675"
"2750","707410","10","Kozhikode","615"
"2751","707413","69","Kozhikode","859"
"2752","707432","138","Lonavala","2119"
"2753","707451","38","Kovalam","672"
"2754","707453","27","Erode","584"
"2755","707457","36","Kovalam","720"
"2756","707461","40","Jaipur","597"
"2757","707473","570","Kochi","3995"
"2758","707476","8","Kodaikanal","685"
"2759","707478","167","Kochi","2661"
"2760","707479","111","Kochi","2763"
"2761","707483","29","Jaipur","975"
"2762","707489","24","Dharamshala","988"
"2763","707534","56","Leh","729"
"2764","707535","3","Corbett","682"
"2765","707541","1","Jaipur","630"
"2766","707545","181","Goa","1991"
"2767","707549","42","Kumbhalgarh","670"
"2768","707557","299","Kolkata","2002"
"2769","707562","36","Goa","880"
"2770","707570","705","Kochi","3594"
"2771","707573","2548","Goa","9051"
"2772","707574","1377","Kolkata","6925"
"2773","707585","106","Kovalam","2563"
"2774","707603","157","Gangtok","2882"
"2775","707606","876","Chandigarh","4912"
"2776","707608","304","Jaipur","2766"
"2777","707612","482","Coimbatore","4096"
"2778","707619","771","Lonavala","4011"
"2779","707620","557","Kochi","3144"
"2780","707621","434","Kochi","4666"
"2781","707628","55","Coorg","589"
"2782","707629","95","Kovalam","739"
"2783","707634","79","Kovalam","706"
"2784","707644","160","Kovalam","1644"
"2785","707667","9","Kovalam","867"
"2786","707710","45","Dalhousie","739"
"2787","707719","37","Dalhousie","671"
"2788","707721","37","Dalhousie","623"
"2789","707725","10","Dalhousie","920"
"2790","707735","115","Dharamshala","2255"
"2791","707737","10","Gandhinagar","946"
"2792","707740","21","Dalhousie","894"
"2793","707769","21","Coorg","519"
"2794","707807","4","Kolkata","687"
"2795","707808","2","Dharamshala","605"
"2796","707828","16","Coorg","638"
"2797","707854","4","Coorg","688"
"2798","707855","127","Chikmaglur","2695"
"2799","707868","239","Kausani","2788"
"2800","707884","9","Kodaikanal","635"
"2801","707888","21","Kodaikanal","550"
"2802","707890","47","Khajjiar","776"
"2803","707892","69","Corbett","905"
"2804","707911","33","Kochi","988"
"2805","707929","32","Kochi","735"
"2806","707948","4","Kochi","663"
"2807","707953","2","Coorg","635"
"2808","707967","92","Chittorgarh","623"
"2809","707970","10","Coorg","791"
"2810","707971","45","Jaisalmer","894"
"2811","707979","9","Coorg","577"
"2812","708007","76","Goa","503"
"2813","708013","22","Goa","889"
"2814","708027","48","Goa","755"
"2815","708029","98","Goa","577"
"2816","708030","44","Goa","919"
"2817","708047","203","Lachung","1893"
"2818","708067","14","Coimbatore","688"
"2819","708069","37","Coorg","661"
"2820","708071","18","Chikmaglur","709"
"2821","708079","50","Lachung","624"
"2822","708082","39","Kurseong","754"
"2823","708090","201","Chittorgarh","1807"
"2824","708109","3","Lachung","569"
"2825","708140","7","Chittorgarh","512"
"2826","708147","171","Fatehpur Sikri","2107"
"2827","708152","1","Fatehpur Sikri","678"
"2828","708262","216","Chikmaglur","1661"
"2829","708263","3","Goa","899"
"2830","708266","95","Goa","957"
"2831","708283","126","Goa","2534"
"2832","708284","32","Goa","615"
"2833","708304","61","Kumbhalgarh","891"
"2834","708353","3","Coorg","601"
"2835","708459","27","Coorg","705"
"2836","708467","7","Coorg","749"
"2837","708470","30","Coorg","707"
"2838","708473","16","Coorg","700"
"2839","708489","31","Kochi","779"
"2840","708505","28","Jodhpur","658"
"2841","708510","8","Coorg","552"
"2842","708522","63","Kumbhalgarh","511"
"2843","708526","20","Kochi","698"
"2844","708527","116","Leh","2409"
"2845","708548","3","Dharamshala","754"
"2846","708552","18","Jodhpur","636"
"2847","708554","61","Kochi","918"
"2848","708560","109","Dharamshala","2022"
"2849","708569","46","Leh","743"
"2850","708574","94","Kochi","912"
"2851","708579","34","Kochi","730"
"2852","708602","17","Kochi","578"
"2853","708605","193","Kochi","2735"
"2854","708612","23","Jodhpur","614"
"2855","708617","62","Kullu","948"
"2856","708618","152","Dharamshala","2936"
"2857","708621","19","Dalhousie","783"
"2858","708640","24","Erode","809"
"2859","708641","11","Erode","989"
"2860","708646","12","Kozhikode","707"
"2861","708744","68","Dhanbad","568"
"2862","708747","159","Kabini","1903"
"2863","708760","38","Dibrugarh","715"
"2864","708762","65","Kumbakonam","645"
"2865","708770","67","Lonavala","962"
"2866","708773","24","Kochi","527"
"2867","708777","5","Deoghar","801"
"2868","708809","22","Kumbakonam","599"
"2869","708821","72","Kochi","515"
"2870","708823","249","Leh","2790"
"2871","708827","16","Leh","972"
"2872","708828","159","Kumbakonam","1924"
"2873","708835","49","Dhanbad","595"
"2874","708841","33","Hyderabad","924"
"2875","708847","48","Jaisalmer","592"
"2876","708871","104","Kochi","2768"
"2877","708881","13","Katra","815"
"2878","708885","109","Goa","2540"
"2879","708920","76","Dalhousie","608"
"2880","708921","15","Jaipur","579"
"2881","708930","4","Dalhousie","513"
"2882","708932","26","Dhanbad","602"
"2883","708934","13","Dhanbad","722"
"2884","708937","19","Jamshedpur","828"
"2885","708938","109","Kochi","2653"
"2886","708940","162","Kochi","2231"
"2887","708944","35","Dalhousie","800"
"2888","708947","21","Dharamshala","619"
"2889","708948","17","Dharamshala","862"
"2890","708952","162","Kochi","1898"
"2891","708954","4","Dhanbad","579"
"2892","708962","9","Kochi","648"
"2893","708963","37","Kochi","967"
"2894","708964","3","Kochi","984"
"2895","708975","18","Gangtok","668"
"2896","708976","11","Dharamshala","793"
"2897","708978","37","Deoghar","735"
"2898","708983","55","Kochi","920"
"2899","708984","10","Ghaziabad","671"
"2900","709041","22","Kasaragod","823"
"2901","709042","51","Kodaikanal","529"
"2902","709059","22","Coimbatore","802"
"2903","709065","4","Jaipur","762"
"2904","709066","80","Dharamshala","689"
"2905","709100","19","Coimbatore","580"
"2906","709102","38","Kolkata","582"
"2907","709124","22","Kovalam","734"
"2908","709166","27","Diveagar","757"
"2909","709170","150","Coorg","2751"
"2910","709171","97","Coorg","994"
"2911","709175","5","Jodhpur","916"
"2912","709179","1003","Kodaikanal","6440"
"2913","709185","37","Jodhpur","985"
"2914","709190","23","Coorg","723"
"2915","709222","10","Lava","750"
"2916","709223","18","Darjeeling","618"
"2917","709229","37","Kochi","541"
"2918","709248","20","Dharamshala","879"
"2919","709249","32","Dharamshala","587"
"2920","709250","37","Leh","531"
"2921","709262","49","Dooars","572"
"2922","709267","89","Bodhgaya","978"
"2923","709269","21","Diveagar","508"
"2924","709273","360","Kochi","2147"
"2925","709281","40","Ghaziabad","661"
"2926","709282","8","Dooars","960"
"2927","709283","16","Gangtok","783"
"2928","709285","42","Jaisalmer","680"
"2929","709286","3","Kochi","918"
"2930","709341","72","Kochi","626"
"2931","709384","12","Lava","869"
"2932","709385","21","Chandigarh","622"
"2933","709431","34","Chandigarh","668"
"2934","709432","21","Kolkata","677"
"2935","709445","36","Diveagar","927"
"2936","709483","17","Bodhgaya","586"
"2937","709509","28","Kochi","814"
"2938","709512","2","Kochi","506"
"2939","709554","9","Goa","999"
"2940","709585","20","Coimbatore","908"
"2941","709586","72","Kolad","760"
"2942","709589","21","Dewas","894"
"2943","709615","8","Gaya","828"
"2944","709680","33","Deoghar","785"
"2945","709707","141","Jaipur","1774"
"2946","709708","81","Leh","544"
"2947","709717","10","Coimbatore","936"
"2948","709725","2","Leh","953"
"2949","709731","51","Leh","803"
"2950","709738","36","Kochi","917"
"2951","709740","29","Leh","853"
"2952","709748","116","Coonoor","2218"
"2953","709761","22","Leh","507"
"2954","709764","51","Coonoor","704"
"2955","709802","38","Leh","619"
"2956","709806","28","Gaya","677"
"2957","709815","25","Jaipur","729"
"2958","709822","132","Coimbatore","2574"
"2959","709824","64","Leh","560"
"2960","709862","9","Corbett","816"
"2961","709863","28","Kumbakonam","878"
"2962","709864","15","Coorg","549"
"2963","709883","192","Kochi","1929"
"2964","709888","7","Ludhiana","551"
"2965","709898","1","Jaisalmer","898"
"2966","709902","6","Chennai","893"
"2967","709949","3","Lucknow","629"
"2968","709951","6","Lucknow","521"
"2969","709970","41","Jaisalmer","971"
"2970","710064","114","Kolkata","2264"
"2971","710081","8","Dharamshala","782"
"2972","710123","90","Leh","798"
"2973","710124","1","Jaipur","742"
"2974","710125","36","Leh","993"
"2975","710126","23","Jaipur","816"
"2976","710160","79","Leh","883"
"2977","710202","8","Katra","938"
"2978","710214","23","Jaipur","732"
"2979","710231","23","Kolhapur","915"
"2980","710261","9","Jaisalmer","878"
"2981","710278","21","Jaipur","620"
"2982","710283","60","Kaziranga","567"
"2983","710285","25","Jaipur","699"
"2984","710332","18","Jaipur","928"
"2985","710344","17","Jaipur","909"
"2986","710347","10","Dhanbad","522"
"2987","710422","18","Jaipur","756"
"2988","710430","118","Kolkata","2309"
"2989","710431","21","Gangtok","826"
"2990","710448","12","Coorg","928"
"2991","710461","83","Kovalam","824"
"2992","710502","6","Latur","538"
"2993","710503","28","Digha","593"
"2994","710504","33","Kakinada","602"
"2995","710525","15","Chandigarh","817"
"2996","710549","66","Diveagar","959"
"2997","710553","15","Daman","829"
"2998","710564","638","Chennai","3053"
"2999","710621","53","Jaipur","816"
"3000","710626","1","Faridabad","995"
"3001","710630","20","Faridabad","776"
"3002","710634","240","Chandigarh","2288"
"3003","710640","109","Corbett","2353"
"3004","710641","1","Jagdalpur","702"
"3005","710645","11","Jaisalmer","508"
"3006","710660","31","Dhanbad","745"
"3007","710680","9","Jaipur","922"
"3008","710700","67","Jaipur","976"
"3009","710744","71","Indore","506"
"3010","710749","140","Bundi","2339"
"3011","710760","9","Jaipur","598"
"3012","710762","5","Jamshedpur","667"
"3013","710767","23","Bordi","762"
"3014","710803","43","Hyderabad","696"
"3015","710821","28","Eluru","716"
"3016","710824","136","Bundi","2355"
"3017","710840","44","Kovalam","924"
"3018","710847","24","Indore","534"
"3019","710848","10","Kodaikanal","966"
"3020","710881","17","Dead City","903"
"3021","710884","71","Bundi","780"
"3022","710911","37","Kovalam","712"
"3023","710920","14","Kovalam","940"
"3024","710931","29","Lava","910"
"3025","710932","1","Hyderabad","904"
"3026","710935","28","Jaipur","867"
"3027","710941","761","Kovalam","4696"
"3028","710951","16","Lava","683"
"3029","711040","5","Cuttack","730"
"3030","711041","9","Cuttack","775"
"3031","711081","51","Kolkata","922"
"3032","711086","9","Katra","951"
"3033","711088","37","Bundi","730"
"3034","711089","12","Korba","846"
"3035","711091","22","Digha","691"
"3036","711092","38","Hyderabad","604"
"3037","711094","83","Kakinada","655"
"3038","711095","53","Coimbatore","508"
"3039","711102","8","Korba","872"
"3040","711104","67","Jambughoda","659"
"3041","711127","25","Katra","518"
"3042","711141","26","Jaipur","981"
"3043","711144","22","Jaipur","815"
"3044","711152","13","Jaipur","699"
"3045","711161","25","Kolkata","958"
"3046","711162","8","Kollam","930"
"3047","711168","23","Jaipur","594"
"3048","711194","21","Jaipur","662"
"3049","711241","122","Goa","2347"
"3050","711245","14","Koderma","552"
"3051","711277","23","Jaipur","614"
"3052","711281","25","Kodaikanal","685"
"3053","711283","57","Bordi","632"
"3054","711286","36","Coimbatore","879"
"3055","711293","14","Coimbatore","976"
"3056","711389","43","Kishangarh","523"
"3057","711399","3","Churu","783"
"3058","711409","25","Jaipur","599"
"3059","711410","105","Kishangarh","2501"
"3060","711437","18","Jaipur","682"
"3061","711461","31","Coimbatore","852"
"3062","711464","76","Kovalam","569"
"3063","711476","18","Digha","500"
"3064","711480","124","Coorg","2091"
"3065","711487","10","Coimbatore","984"
"3066","711540","16","Coimbatore","838"
"3067","711556","131","Dapoli","2857"
"3068","711559","140","Dahej","2701"
"3069","711638","35","Gaya","985"
"3070","711702","27","Faizabad","606"
"3071","711720","38","Kochi","611"
"3072","711749","26","Kolkata","540"
"3073","711780","132","Coimbatore","1571"
"3074","711785","15","Jaipur","576"
"3075","711787","7","Gaya","510"
"3076","711788","15","Coimbatore","649"
"3077","711808","8","Katra","688"
"3078","711821","20","Coimbatore","639"
"3079","711823","35","Latur","833"
"3080","711824","141","Dungarpur","1726"
"3081","711840","11","Coimbatore","511"
"3082","711842","9","Chittoor","525"
"3083","711863","1","Jaipur","908"
"3084","711865","145","Lonavala","1957"
"3085","711866","26","Jaipur","920"
"3086","711867","1","Jaipur","610"
"3087","711882","19","Chitradurga","887"
"3088","711899","24","Jaipur","896"
"3089","711945","23","Jaipur","517"
"3090","711981","37","Kovalam","714"
"3091","712000","1","Jaipur","831"
"3092","712004","29","Kodaikanal","518"
"3093","712006","76","Jaipur","719"
"3094","712012","6","Devprayag","933"
"3095","712020","48","Chittoor","705"
"3096","712035","280","Leh","2127"
"3097","712094","12","Jaipur","890"
"3098","712096","44","Jaipur","652"
"3099","712121","27","Jaipur","631"
"3100","712140","28","Jaisalmer","670"
"3101","712160","14","Khammam","719"
"3102","712161","3","Chennai","877"
"3103","712163","25","Kurnool","576"
"3104","712167","14","Dhule","766"
"3105","712212","23","Gandhinagar","981"
"3106","712225","11","Chennai","584"
"3107","712231","58","Lahaul and Spiti","558"
"3108","712234","192","Lahaul and Spiti","1565"
"3109","712237","52","Dausa","747"
"3110","712272","9","Kinnaur","780"
"3111","712281","23","Jaipur","831"
"3112","712342","151","Dharamshala","2406"
"3113","712372","38","Goa","998"
"3114","712425","5","Jaipur","568"
"3115","712428","2","Kufri","822"
"3116","712446","23","Ganpatipule","592"
"3117","712485","8","Kottayam","621"
"3118","712565","69","Kinnaur","866"
"3119","712577","8","Gangtok","561"
"3120","712578","17","Gangtok","584"
"3121","712582","16","Gangtok","891"
"3122","712590","1","Kakinada","900"
"3123","712591","119","Kinnaur","2633"
"3124","712598","26","Kinnaur","718"
"3125","712624","11","Chennai","996"
"3126","712686","69","Kinnaur","583"
"3127","712691","131","Kinnaur","2843"
"3128","712761","28","Chitradurga","671"
"3129","712786","17","Ghaziabad","606"
"3130","712800","40","Darjeeling","855"
"3131","712902","80","Lonavala","861"
"3132","712925","43","Kinnaur","619"
"3133","712942","29","Kinnaur","889"
"3134","712950","83","Corbett","907"
"3135","713002","133","Kinnaur","2694"
"3136","713044","21","Kannur","557"
"3137","713046","97","Jaisalmer","717"
"3138","713140","12","Khammam","576"
"3139","713143","29","Indore","889"
"3140","713233","65","Ganpatipule","585"
"3141","713262","15","Lahaul and Spiti","725"
"3142","713263","23","Lahaul and Spiti","840"
"3143","713284","41","Hyderabad","851"
"3144","713290","30","Kullu","893"
"3145","713308","27","Chandigarh","552"
"3146","713322","16","Katra","824"
"3147","713323","24","Chandigarh","987"
"3148","713341","43","Ludhiana","614"
"3149","713384","60","Hyderabad","634"
"3150","713462","17","Jaisalmer","511"
"3151","713482","8","Jaisalmer","572"
"3152","713485","5","Jaisalmer","940"
"3153","713502","51","Ghaziabad","696"
"3154","713541","24","Jaisalmer","970"
"3155","713543","26","Jaisalmer","807"
"3156","713544","33","Chandigarh","820"
"3157","713568","9","Gangtok","934"
"3158","713569","28","Coorg","611"
"3159","713573","28","Courtrallam","684"
"3160","713640","1","Goa","619"
"3161","713644","330","Goa","2294"
"3162","713706","57","Lonavala","916"
"3163","713711","104","Jaipur","1653"
"3164","713772","181","Chettinad","1597"
"3165","713774","62","Coorg","767"
"3166","713800","7","Darjeeling","817"
"3167","713801","39","Gangtok","526"
"3168","713822","15","Goa","899"
"3169","713823","67","Coimbatore","991"
"3170","713825","262","Coorg","2304"
"3171","713861","20","Dwarka","731"
"3172","713920","2","Dooars","774"
"3173","713940","12","Dead City","846"
"3174","713981","17","Coonoor","503"
"3175","714000","37","Chandigarh","950"
"3176","714003","52","Kolhapur","845"
"3177","714021","72","Kochi","857"
"3178","714022","52","Kolhapur","692"
"3179","714023","6","Gangtok","746"
"3180","714042","121","Kolhapur","1676"
"3181","714043","76","Kolhapur","533"
"3182","714048","65","Kolhapur","890"
"3183","714049","107","Kolhapur","2799"
"3184","714050","16","Kolhapur","968"
"3185","714060","50","Kolhapur","840"
"3186","714061","55","Kolhapur","944"
"3187","714083","116","Khajuraho","2857"
"3188","714100","14","Igatpuri","648"
"3189","714120","39","Kovalam","735"
"3190","714146","55","Leh","873"
"3191","714149","10","Kolkata","509"
"3192","714161","76","Kolhapur","631"
"3193","714167","75","Chennai","582"
"3194","714201","128","Chennai","2509"
"3195","714202","9","Kannur","632"
"3196","714222","16","Gurgaon","602"
"3197","714223","21","Kochi","934"
"3198","714243","246","Kochi","2652"
"3199","714244","14","Kochi","653"
"3200","714245","41","Hyderabad","631"
"3201","714304","30","Goa","771"
"3202","714308","226","Kochi","2826"
"3203","714383","1","Hyderabad","512"
"3204","714387","45","Hyderabad","530"
"3205","714390","24","Hyderabad","610"
"3206","714397","31","Dooars","646"
"3207","714410","11","Indore","989"
"3208","714450","104","Kaziranga","2343"
"3209","714463","21","Gurgaon","623"
"3210","714481","9","Kullu","769"
"3211","714527","105","Kullu","2449"
"3212","714551","253","Corbett","1877"
"3213","714552","91","Igatpuri","555"
"3214","714558","2","Lucknow","887"
"3215","714625","5","Lucknow","562"
"3216","714640","46","Lucknow","732"
"3217","714700","21","Khajuraho","863"
"3218","714701","107","Kutch","1581"
"3219","714706","47","Lucknow","844"
"3220","714707","2","Lucknow","659"
"3221","714763","89","Darjeeling","863"
"3222","714780","10","Coimbatore","776"
"3223","714797","6","Kochi","940"
"3224","714798","28","Indore","716"
"3225","714802","4","Lucknow","910"
"3226","714811","40","Lucknow","732"
"3227","714840","39","Chandigarh","629"
"3228","714860","12","Jaisalmer","732"
"3229","714864","164","Kochi","2741"
"3230","714868","24","Kochi","662"
"3231","714869","6","Kochi","753"
"3232","714870","100","Kochi","651"
"3233","714872","61","Kochi","557"
"3234","714873","56","Kolkata","868"
"3235","714874","19","Kochi","932"
"3236","714885","5","Kayamkulam","621"
"3237","714886","26","Kochi","934"
"3238","714889","3","Kochi","805"
"3239","714890","68","Kochi","852"
"3240","714891","4","Kochi","983"
"3241","714916","109","Corbett","2492"
"3242","714938","2","Kochi","1000"
"3243","714939","20","Kochi","946"
"3244","714952","342","Kochi","2726"
"3245","714954","2","Kochi","806"
"3246","714956","8","Kochi","725"
"3247","714972","75","Kovalam","613"
"3248","715014","92","Coorg","844"
"3249","715018","3","Coorg","786"
"3250","715020","19","Erode","709"
"3251","715032","6","Coimbatore","819"
"3252","715033","51","Erode","897"
"3253","715035","7","Jaisalmer","740"
"3254","715037","17","Erode","853"
"3255","715081","14","Coorg","863"
